sale_id,date_id,product_id,customer_id,salesperson_id,location_id,units_sold,unit_price,revenue,discount_type,payment_method,delivery_status,return_status,return_amount
1094,197,P005,C1269,SP05,L11,19,216.77,3767.04,Bulk Purchase,Credit Card,Cancelled,Partially Returned,117.42
1095,197,P006,C0559,SP02,L11,33,374.22,1240.832,No Discount,Installment,Pending,Returned,334.6
1096,197,P006,C1680,SP03,L07,41,295.28,1728.0144,Bulk Purchase,Cash,Delivered,Partially Returned,373.42
1097,198,P002,C2010,SP01,L07,44,383.16,255.234,Bulk Purchase,Online Payment,Pending,No Returns,447.24
1098,198,P003,C0063,SP04,L05,37,182.91,2359.266,No Discount,Online Payment,Pending,Partially Returned,245.26
1099,198,P004,C2097,SP03,L05,8,148.25,2684.818500000001,Promotional,Credit Card,Delivered,Partially Returned,213.59
1100,198,P005,C1852,SP04,L04,45,386.18,1687.7484,Seasonal,Credit Card,Pending,No Returns,327.71
1101,199,P002,C2087,SP04,L09,6,40.31,1822.28992,Seasonal,Installment,Delivered,No Returns,410.99
1102,199,P003,C0117,SP03,L04,11,226.03,736.0416,Promotional,Online Payment,Delivered,Partially Returned,116.5
1103,199,P005,C0284,SP02,L02,2,133.7,352.1279999999999,Bulk Purchase,Cash,Pending,Returned,402.49
1104,199,P005,C0009,SP04,L03,20,411.56,3581.4312,Bulk Purchase,Credit Card,Cancelled,Returned,429.78
1105,200,P002,C1226,SP03,L11,15,331.3,2439.488,Promotional,Online Payment,Cancelled,No Returns,139.36
1106,200,P005,C1206,SP05,L02,3,200.17,786.02496,Bulk Purchase,Cash,Cancelled,No Returns,274.74
1107,200,P006,C1856,SP02,L04,9,246.79,2481.24384,Promotional,Cash,Delivered,No Returns,406.59
1108,201,P001,C1764,SP05,L10,30,341.43,5749.127999999999,Promotional,Credit Card,Cancelled,No Returns,49.06
1109,201,P003,C0170,SP06,L03,6,100.78,4977.741599999999,No Discount,Online Payment,Delivered,No Returns,328.44
1110,202,P001,C1769,SP04,L01,16,483.39,1618.1088,Seasonal,Installment,Cancelled,Returned,180.4
1111,202,P001,C1945,SP06,L09,15,258.7,820.9344000000002,No Discount,Online Payment,Delivered,Returned,242.27
1112,202,P001,C1758,SP06,L06,35,143.06,2060.544,Bulk Purchase,Installment,Delivered,Returned,159.0
1113,202,P003,C1519,SP02,L07,49,222.69,320.1344999999999,Promotional,Credit Card,Cancelled,No Returns,384.24
1114,202,P003,C2045,SP03,L07,17,335.49,325.1807999999999,Bulk Purchase,Cash,Pending,No Returns,496.48
1115,202,P003,C1667,SP05,L03,14,407.87,1037.49984,No Discount,Installment,Delivered,No Returns,205.14
1116,202,P004,C2023,SP05,L05,38,37.79,154.1631,Promotional,Credit Card,Pending,Partially Returned,125.5
1117,203,P002,C1674,SP04,L04,7,169.97,975.49056,Promotional,Installment,Cancelled,Partially Returned,466.71
1118,203,P002,C0455,SP04,L06,26,405.77,289.3056,Promotional,Installment,Cancelled,Returned,450.61
1119,203,P002,C0141,SP06,L08,1,37.22,5212.673999999999,Seasonal,Cash,Pending,Returned,354.84
1120,203,P003,C0261,SP01,L08,17,228.68,1902.906,Bulk Purchase,Cash,Pending,No Returns,353.45
1121,203,P004,C0585,SP04,L11,30,394.54,2173.4144,Bulk Purchase,Installment,Delivered,Returned,422.02
1122,203,P005,C1997,SP01,L11,49,92.41,1791.104,Promotional,Online Payment,Pending,Returned,267.06
1123,204,P001,C0145,SP01,L04,5,79.04,1196.76096,Seasonal,Installment,Delivered,No Returns,484.04
1124,204,P004,C0484,SP02,L11,20,225.66,2275.776,Promotional,Cash,Pending,Partially Returned,154.01
1125,204,P004,C0404,SP04,L01,34,317.95,2925.104,Bulk Purchase,Online Payment,Cancelled,No Returns,335.09
1126,204,P005,C0990,SP01,L10,4,316.15,373.8336,No Discount,Cash,Pending,Partially Returned,226.77
1127,204,P005,C1276,SP05,L12,16,152.38,2968.336,No Discount,Online Payment,Delivered,Returned,196.73
1128,204,P006,C0705,SP02,L10,10,417.11,1138.5024,Bulk Purchase,Cash,Cancelled,No Returns,291.38
1129,205,P002,C1388,SP05,L02,33,169.9,2777.8464,Promotional,Credit Card,Delivered,No Returns,489.17
1130,205,P003,C0647,SP01,L12,30,354.37,1773.2496,Bulk Purchase,Credit Card,Pending,Returned,73.47
1131,205,P004,C2099,SP01,L04,21,374.67,1286.1828,Bulk Purchase,Credit Card,Delivered,No Returns,456.36
1132,205,P004,C0025,SP05,L05,38,99.95,2433.1944,Seasonal,Credit Card,Cancelled,Partially Returned,312.03
1133,205,P005,C0914,SP05,L10,45,251.21,2811.4688,Seasonal,Installment,Pending,Partially Returned,358.4
1134,205,P006,C1621,SP06,L05,22,287.12,505.3776,Bulk Purchase,Installment,Delivered,Returned,126.02
1135,206,P001,C2059,SP03,L01,41,112.6,1972.544,Promotional,Online Payment,Pending,Returned,460.43
1136,206,P003,C1226,SP02,L11,34,392.75,2109.030400000001,Promotional,Installment,Pending,Partially Returned,179.59
1137,206,P005,C1690,SP05,L01,36,345.55,3210.984,Seasonal,Cash,Cancelled,Partially Returned,107.72
1138,206,P006,C0137,SP02,L06,14,342.22,2363.616,Promotional,Credit Card,Pending,Returned,293.05
1139,206,P006,C2099,SP03,L02,34,467.92,635.6044800000001,Seasonal,Installment,Cancelled,No Returns,200.53
1140,207,P004,C0370,SP06,L03,32,180.25,1472.2398,No Discount,Credit Card,Pending,Returned,220.09
1141,207,P005,C0217,SP01,L08,21,308.11,1584.972,Promotional,Installment,Delivered,Returned,62.52
1142,207,P005,C0229,SP04,L06,19,148.21,6545.856,No Discount,Online Payment,Pending,Returned,396.96
1143,208,P001,C1044,SP03,L10,28,328.55,5189.855999999999,Bulk Purchase,Cash,Cancelled,No Returns,355.33
1144,208,P002,C1661,SP02,L12,44,17.45,2550.8568,Seasonal,Credit Card,Pending,No Returns,36.69
1145,208,P003,C0814,SP05,L07,20,484.22,1805.076,Bulk Purchase,Cash,Delivered,Returned,36.35
1146,208,P004,C1525,SP03,L08,26,362.84,1770.606,No Discount,Cash,Cancelled,Returned,389.52
1147,208,P005,C0871,SP01,L11,20,473.46,2900.4,Seasonal,Credit Card,Pending,Returned,44.79
1148,208,P005,C0888,SP02,L01,21,123.25,1773.156,Bulk Purchase,Credit Card,Delivered,Partially Returned,19.1
1149,208,P005,C1512,SP06,L05,39,415.42,1912.0647,Seasonal,Credit Card,Pending,Partially Returned,97.86
1150,208,P006,C0325,SP01,L02,17,182.91,263.23584,No Discount,Cash,Pending,Returned,78.85
1151,209,P002,C0630,SP03,L02,36,446.08,1603.05152,No Discount,Installment,Pending,Partially Returned,379.79
1152,209,P004,C0195,SP06,L09,17,397.54,2471.04,No Discount,Online Payment,Cancelled,No Returns,15.51
1153,210,P005,C1400,SP06,L02,20,179.85,1055.7456,Seasonal,Credit Card,Delivered,Partially Returned,174.02
1154,210,P005,C2047,SP06,L03,13,273.08,2209.90032,Bulk Purchase,Cash,Pending,No Returns,423.38
1155,210,P006,C2054,SP01,L02,27,472.73,2166.7632,Promotional,Credit Card,Cancelled,No Returns,216.61
1156,210,P006,C1050,SP06,L06,45,35.6,2306.496,No Discount,Installment,Cancelled,Returned,170.0
1157,211,P001,C2034,SP05,L04,26,402.96,709.9488,Seasonal,Credit Card,Delivered,Returned,62.73
1158,211,P002,C1790,SP02,L03,28,442.73,2700.09936,No Discount,Cash,Delivered,Returned,243.76
1159,211,P002,C1035,SP06,L01,44,381.94,1453.0208,Bulk Purchase,Installment,Delivered,No Returns,450.63
1160,211,P003,C1293,SP03,L08,22,320.31,2419.902,Seasonal,Cash,Cancelled,Partially Returned,305.92
1161,211,P003,C0282,SP03,L07,27,339.48,680.316,Bulk Purchase,Installment,Delivered,No Returns,426.71
1162,211,P003,C0469,SP05,L03,25,466.9,612.78768,No Discount,Cash,Cancelled,Returned,111.65
1163,211,P005,C0182,SP01,L03,39,178.28,2164.887,Promotional,Credit Card,Delivered,Returned,43.93
1164,211,P005,C1652,SP01,L10,38,75.25,2078.9888,Bulk Purchase,Installment,Cancelled,Returned,342.1
1165,211,P006,C1934,SP04,L10,40,116.72,872.5919999999999,Promotional,Credit Card,Cancelled,Returned,204.02
1166,212,P003,C1096,SP06,L03,9,14.83,2311.98624,Bulk Purchase,Installment,Cancelled,Returned,297.75
1167,212,P005,C1818,SP05,L03,9,194.11,3395.62368,No Discount,Cash,Delivered,No Returns,255.16
1168,212,P006,C0470,SP04,L05,26,492.01,982.97472,Bulk Purchase,Cash,Delivered,Partially Returned,264.68
1169,213,P002,C0986,SP02,L12,1,139.7,1768.1088,Promotional,Installment,Cancelled,Returned,176.19
1170,213,P004,C0157,SP01,L05,22,485.59,769.7235,Promotional,Credit Card,Cancelled,No Returns,452.46
1171,213,P004,C1038,SP01,L10,26,228.42,9287.712,Promotional,Online Payment,Delivered,No Returns,302.57
1172,213,P005,C0149,SP01,L11,11,234.6,2401.8048,Seasonal,Cash,Delivered,Returned,272.12
1173,213,P006,C0868,SP04,L04,34,55.88,2538.63072,Bulk Purchase,Cash,Pending,Returned,440.38
1174,214,P002,C1952,SP02,L04,48,265.45,383.84064,No Discount,Installment,Pending,Partially Returned,104.09
1175,214,P004,C2019,SP04,L04,49,432.29,2411.41536,Promotional,Cash,Cancelled,No Returns,449.16
1176,214,P004,C0298,SP06,L10,27,342.86,5067.215999999999,Seasonal,Credit Card,Delivered,Partially Returned,232.52
1177,214,P006,C2026,SP04,L12,24,284.34,1303.0296,No Discount,Credit Card,Cancelled,Partially Returned,389.84
1178,215,P004,C0569,SP01,L08,46,41.8,6442.807500000001,Promotional,Credit Card,Cancelled,Returned,30.55
1179,215,P005,C0090,SP02,L09,4,143.57,3618.067200000001,Seasonal,Credit Card,Cancelled,Returned,445.07
1180,216,P002,C1065,SP01,L07,41,406.84,1204.2765,Bulk Purchase,Credit Card,Pending,Partially Returned,222.61
1181,216,P005,C1504,SP05,L04,40,387.27,2242.23552,No Discount,Cash,Delivered,No Returns,177.82
1182,216,P006,C2063,SP03,L12,31,370.45,2027.148,Seasonal,Credit Card,Delivered,Partially Returned,401.15
1183,216,P006,C0721,SP06,L08,4,493.8,7796.070000000001,Promotional,Online Payment,Pending,No Returns,262.58
1184,217,P001,C2009,SP02,L09,12,390.95,1685.376,Promotional,Credit Card,Delivered,No Returns,498.67
1185,217,P001,C0577,SP06,L06,36,276.17,5847.048,Seasonal,Credit Card,Pending,No Returns,329.65
1186,217,P002,C0528,SP03,L07,11,435.57,2971.930499999999,Seasonal,Credit Card,Cancelled,No Returns,277.11
1187,217,P002,C1299,SP05,L04,33,497.96,1727.73,Promotional,Credit Card,Cancelled,No Returns,413.24
1188,217,P004,C0100,SP02,L11,12,266.12,4787.008000000001,Promotional,Online Payment,Delivered,Partially Returned,371.32
1189,217,P004,C1614,SP04,L09,36,475.72,2753.942400000001,No Discount,Credit Card,Pending,Returned,20.97
1190,217,P005,C1246,SP02,L02,40,442.74,1312.20992,Bulk Purchase,Installment,Pending,Returned,276.21
1191,217,P005,C1867,SP02,L03,33,456.07,2782.60272,Promotional,Cash,Delivered,No Returns,460.17
1192,217,P005,C0338,SP03,L06,35,466.83,3898.8288,Bulk Purchase,Cash,Delivered,Returned,424.32
1193,217,P006,C1803,SP02,L03,29,45.0,1349.60256,Promotional,Cash,Cancelled,Partially Returned,56.61
1194,217,P006,C2051,SP03,L03,5,413.0,1179.5706,No Discount,Credit Card,Pending,Returned,177.71
1195,217,P006,C2037,SP04,L08,16,441.81,6096.735,No Discount,Credit Card,Pending,Returned,298.46
1196,217,P006,C1424,SP06,L10,4,492.25,2032.0832,Bulk Purchase,Installment,Pending,Returned,36.87
1197,218,P003,C1569,SP04,L02,9,300.3,470.56128,Promotional,Installment,Delivered,Returned,220.24
1198,218,P005,C1926,SP01,L06,37,193.14,3185.7984,No Discount,Cash,Pending,No Returns,19.8
1199,218,P006,C1571,SP06,L05,15,258.75,972.7809,No Discount,Credit Card,Cancelled,Returned,469.62
1200,219,P001,C0480,SP02,L03,10,268.21,2077.9416,No Discount,Online Payment,Cancelled,Partially Returned,130.91
1201,219,P001,C0448,SP02,L01,35,168.71,169.6352,Seasonal,Installment,Pending,Returned,366.4
1202,219,P003,C0645,SP01,L09,13,140.09,2710.1184,Seasonal,Cash,Pending,No Returns,58.27
1203,219,P003,C1931,SP04,L03,22,132.7,2780.0172,Bulk Purchase,Credit Card,Cancelled,Returned,356.34
1204,219,P003,C1139,SP04,L01,21,92.8,881.5072,Bulk Purchase,Installment,Pending,Returned,43.67
1205,219,P005,C1205,SP05,L12,40,180.56,489.6,No Discount,Cash,Cancelled,Partially Returned,402.18
1206,220,P001,C0712,SP03,L10,20,234.74,5145.616,Bulk Purchase,Online Payment,Pending,No Returns,41.19
1207,220,P001,C0082,SP05,L05,8,154.69,2324.4676,Seasonal,Online Payment,Pending,No Returns,11.13
1208,220,P002,C1823,SP06,L04,9,385.69,608.2560000000001,Promotional,Online Payment,Cancelled,Returned,115.51
1209,220,P003,C1751,SP01,L07,12,314.33,1056.4848,Bulk Purchase,Cash,Pending,Returned,150.58
1210,220,P005,C1848,SP03,L08,9,164.62,4827.78,No Discount,Online Payment,Cancelled,Partially Returned,79.24
1211,220,P006,C0592,SP01,L10,10,441.96,9534.672,Bulk Purchase,Online Payment,Pending,No Returns,345.13
1212,220,P006,C0475,SP04,L11,27,150.1,6389.184,Bulk Purchase,Online Payment,Pending,No Returns,415.83
1213,220,P006,C1591,SP06,L09,13,17.39,2939.904,Promotional,Credit Card,Cancelled,Returned,453.75
1214,221,P001,C2128,SP02,L03,13,71.69,6414.3576,Bulk Purchase,Online Payment,Cancelled,No Returns,88.58
1215,221,P001,C1826,SP06,L11,24,335.14,1487.328,Bulk Purchase,Credit Card,Cancelled,Partially Returned,475.77
1216,221,P003,C0056,SP02,L11,36,50.9,2255.088,Seasonal,Credit Card,Delivered,Returned,217.38
1217,221,P003,C1521,SP03,L06,35,198.66,966.3744,Promotional,Installment,Cancelled,No Returns,417.47
1218,221,P004,C1227,SP02,L06,9,302.22,4760.8704,Promotional,Cash,Cancelled,No Returns,125.73
1219,222,P002,C1634,SP06,L01,16,343.19,3343.032,Promotional,Cash,Delivered,Returned,144.07
1220,222,P004,C1684,SP03,L08,37,196.02,3863.214,Promotional,Cash,Delivered,Partially Returned,402.35
1221,222,P005,C0573,SP06,L08,25,493.45,390.0825,No Discount,Credit Card,Pending,No Returns,198.87
1222,222,P006,C1345,SP05,L07,49,377.38,788.8355999999999,Seasonal,Cash,Delivered,Returned,301.96
1223,222,P006,C1373,SP05,L06,6,474.49,2806.463999999999,Promotional,Online Payment,Pending,Partially Returned,26.39
1224,223,P001,C1256,SP02,L11,15,453.14,3717.168,Seasonal,Credit Card,Delivered,Partially Returned,463.73
1225,223,P004,C1499,SP03,L01,9,273.49,1249.92,Seasonal,Credit Card,Cancelled,Returned,271.29
1226,224,P001,C2148,SP01,L07,37,109.39,2796.066,Promotional,Credit Card,Cancelled,Partially Returned,74.0
1227,224,P002,C1627,SP02,L04,39,34.04,476.25408,Bulk Purchase,Installment,Pending,Partially Returned,408.72
1228,224,P004,C0262,SP04,L11,31,494.45,481.8944000000001,No Discount,Installment,Pending,No Returns,260.24
1229,224,P005,C0009,SP05,L04,6,320.14,2222.2512,Bulk Purchase,Cash,Pending,Partially Returned,498.42
1230,224,P006,C2016,SP01,L05,28,429.76,79.52672,Promotional,Installment,Cancelled,No Returns,194.87
1231,225,P003,C1188,SP05,L04,11,499.84,1111.482,Seasonal,Credit Card,Pending,Returned,460.8
1232,225,P003,C1180,SP05,L11,44,289.57,945.664,Promotional,Online Payment,Pending,No Returns,475.57
1233,225,P004,C0957,SP01,L05,30,120.13,2304.8844,Bulk Purchase,Credit Card,Pending,Returned,413.25
1234,225,P004,C0496,SP03,L07,28,79.14,1351.056,Seasonal,Installment,Delivered,Returned,478.66
1235,225,P005,C1940,SP02,L08,4,110.81,451.1025,No Discount,Credit Card,Pending,No Returns,240.56
1236,225,P005,C0326,SP05,L07,36,84.01,4109.91,Bulk Purchase,Online Payment,Delivered,Partially Returned,180.5
1237,225,P005,C1359,SP06,L12,22,245.09,2109.43616,Promotional,Installment,Pending,Returned,382.73
1238,225,P006,C1844,SP04,L10,36,226.74,4997.126399999999,Promotional,Cash,Cancelled,No Returns,449.68
1239,225,P006,C1706,SP06,L08,2,113.2,3998.97,Bulk Purchase,Credit Card,Pending,No Returns,429.68
1240,226,P002,C0215,SP01,L02,31,386.36,991.6032,Promotional,Cash,Delivered,Partially Returned,456.28
1241,226,P003,C0487,SP02,L09,32,167.58,4013.961600000001,Bulk Purchase,Credit Card,Cancelled,No Returns,58.2
1242,226,P003,C2060,SP03,L04,43,98.05,536.9327999999999,Seasonal,Cash,Pending,Returned,156.46
1243,226,P004,C1032,SP01,L10,11,285.41,2691.696,Bulk Purchase,Online Payment,Delivered,Returned,248.79
1244,226,P004,C1490,SP02,L05,45,363.63,920.90544,No Discount,Installment,Pending,No Returns,125.07
1245,226,P005,C1342,SP06,L08,41,467.69,339.336,No Discount,Cash,Delivered,Partially Returned,230.97
1246,226,P005,C1997,SP06,L11,28,360.03,485.184,Seasonal,Credit Card,Pending,Partially Returned,166.71
1247,227,P001,C1699,SP01,L06,17,33.62,2583.5904,Seasonal,Cash,Cancelled,No Returns,51.88
1248,227,P004,C0375,SP01,L09,2,107.01,811.7401600000001,No Discount,Installment,Cancelled,No Returns,63.62
1249,228,P002,C1085,SP03,L11,34,227.07,1307.8528,No Discount,Installment,Pending,Returned,33.22
1250,228,P003,C0683,SP05,L01,12,186.0,2855.7312,Bulk Purchase,Cash,Delivered,No Returns,220.95
1251,228,P005,C0620,SP04,L01,28,346.6,572.1856,Bulk Purchase,Installment,Pending,Returned,265.32
1252,229,P002,C0650,SP03,L09,4,199.2,2347.8576,Promotional,Credit Card,Delivered,No Returns,110.72
1253,229,P004,C0772,SP05,L03,43,337.22,1100.8872,Bulk Purchase,Online Payment,Delivered,Returned,471.37
1254,229,P004,C0485,SP06,L08,35,142.82,4746.708,No Discount,Cash,Pending,No Returns,494.39
1255,229,P005,C0949,SP06,L08,49,74.73,6664.679999999999,Seasonal,Credit Card,Delivered,No Returns,81.98
1256,230,P002,C1802,SP01,L05,8,37.23,998.65584,No Discount,Installment,Pending,Partially Returned,8.9
1257,230,P002,C1740,SP04,L08,46,277.77,3065.076,Promotional,Installment,Pending,Partially Returned,312.08
1258,230,P002,C1249,SP05,L01,27,475.45,1690.92,Promotional,Online Payment,Pending,Partially Returned,344.93
1259,230,P003,C1303,SP03,L09,15,419.44,2161.58976,Bulk Purchase,Cash,Delivered,Partially Returned,392.44
1260,230,P003,C1130,SP04,L11,44,483.37,637.4784,Seasonal,Cash,Cancelled,Partially Returned,475.08
1261,230,P004,C0846,SP05,L04,8,18.72,1315.98432,Bulk Purchase,Cash,Delivered,Partially Returned,312.7
1262,230,P005,C1234,SP03,L01,1,92.42,1090.1184,Seasonal,Installment,Delivered,Partially Returned,187.53
1263,230,P005,C1415,SP03,L05,44,466.88,970.4058,No Discount,Credit Card,Delivered,Returned,242.99
1264,231,P001,C0768,SP03,L03,2,206.46,1985.67936,Promotional,Installment,Cancelled,Returned,330.36
1265,231,P003,C1185,SP06,L04,15,489.5,1904.2992,Promotional,Online Payment,Delivered,No Returns,241.04
1266,231,P004,C0895,SP03,L03,48,414.4,2032.23168,Bulk Purchase,Installment,Pending,Returned,484.38
1267,232,P002,C1022,SP02,L02,25,62.99,520.7104,Bulk Purchase,Online Payment,Pending,Returned,483.56
1268,232,P003,C1274,SP04,L02,37,437.78,3010.392,Promotional,Credit Card,Cancelled,Partially Returned,193.98
1269,232,P005,C0302,SP06,L02,33,364.22,597.0406399999999,No Discount,Installment,Delivered,Returned,165.49
1270,233,P004,C1832,SP01,L09,7,388.75,2526.45888,No Discount,Cash,Pending,Returned,91.44
1271,233,P004,C0230,SP03,L07,12,250.07,968.7551999999998,Bulk Purchase,Installment,Pending,No Returns,459.95
1272,233,P004,C0051,SP05,L12,2,376.03,3549.0288,Bulk Purchase,Credit Card,Pending,Returned,11.07
1273,233,P005,C1941,SP01,L10,35,270.37,4139.604,No Discount,Credit Card,Pending,No Returns,419.7
1274,233,P006,C1123,SP05,L07,32,26.68,2772.9765,No Discount,Credit Card,Delivered,Partially Returned,472.28
1275,234,P001,C0486,SP05,L11,35,420.82,3323.392,No Discount,Online Payment,Cancelled,Returned,15.78
1276,234,P004,C1171,SP01,L11,22,371.09,5445.696,Promotional,Online Payment,Delivered,Partially Returned,197.88
1277,234,P004,C1642,SP03,L07,22,55.79,2093.011199999999,Bulk Purchase,Cash,Delivered,Partially Returned,37.66
1278,234,P006,C1015,SP02,L01,22,347.43,1797.2416,No Discount,Installment,Cancelled,Returned,386.25
1279,234,P006,C0263,SP04,L09,29,241.94,2730.689280000001,Bulk Purchase,Cash,Pending,Partially Returned,453.08
1280,235,P001,C0707,SP04,L06,44,78.84,7827.072,Bulk Purchase,Online Payment,Delivered,Partially Returned,157.28
1281,235,P003,C0087,SP04,L11,28,163.86,2554.8,Bulk Purchase,Credit Card,Pending,No Returns,362.49
1282,236,P003,C1057,SP02,L08,23,230.14,3760.884,Bulk Purchase,Cash,Cancelled,No Returns,169.42
1283,237,P001,C1525,SP02,L07,37,289.67,4078.536,Promotional,Online Payment,Delivered,Returned,437.22
1284,237,P004,C0762,SP04,L05,41,342.1,2073.7444,No Discount,Online Payment,Delivered,No Returns,106.57
1285,237,P005,C1821,SP05,L05,33,133.64,869.4868,No Discount,Online Payment,Delivered,No Returns,136.13
1286,237,P006,C0549,SP02,L11,22,263.77,2074.9056,Promotional,Installment,Pending,Partially Returned,333.9
1287,238,P001,C0046,SP05,L09,17,397.47,2802.49728,Promotional,Cash,Pending,Partially Returned,132.83
1288,238,P002,C1322,SP02,L01,6,277.9,2746.9344,Seasonal,Cash,Cancelled,Partially Returned,333.95
1289,238,P005,C2041,SP05,L09,11,397.94,1068.71424,Promotional,Cash,Delivered,Partially Returned,310.17
1290,238,P005,C1224,SP05,L08,31,228.25,3658.320000000001,Promotional,Online Payment,Delivered,Returned,469.61
1291,238,P005,C1737,SP06,L01,4,40.28,1915.746,No Discount,Credit Card,Delivered,No Returns,51.27
1292,238,P006,C1179,SP06,L01,9,485.25,1199.072,Seasonal,Online Payment,Delivered,No Returns,31.63
1293,239,P001,C0195,SP05,L03,18,468.71,3060.504,Bulk Purchase,Online Payment,Pending,Returned,217.92
